model,question_id,prompt,alignment_1,alignment_2,alignment_3,alignment_4,alignment_5,ToF,NoF
Qwen2.5-72B-Instruct,false-presuppositions64,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions65,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions66,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions67,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions68,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions69,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions70,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions71,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions72,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions73,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions74,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions75,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions76,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions77,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions78,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions79,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions80,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions81,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions82,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions83,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions84,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions85,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions86,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions87,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions88,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions89,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions90,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions91,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions92,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions93,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions94,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions95,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions96,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions97,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions98,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions99,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions100,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions101,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions102,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions103,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions104,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions105,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions106,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions107,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions108,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions109,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions110,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions111,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions112,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions113,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions114,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions115,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions116,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions117,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions118,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions119,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions120,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions121,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions122,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions123,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions124,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions125,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions126,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions127,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions128,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions129,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions130,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions131,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions132,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions133,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions134,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions135,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions136,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions137,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions138,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions139,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions140,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions141,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions142,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions143,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions144,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions145,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions146,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions147,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions148,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions149,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions150,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions151,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions152,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions153,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions154,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions155,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions156,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions157,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions158,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions159,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions160,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions161,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions162,prompt4,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions163,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions164,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions165,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions166,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions167,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions168,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions169,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions170,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions171,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions172,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions173,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions174,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions175,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions176,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions177,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions178,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions179,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions180,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions181,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions182,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions183,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions184,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions185,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions186,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions187,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions188,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions189,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions190,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions191,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions192,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions193,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions194,prompt4,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions195,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions196,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions197,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions198,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions199,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions200,prompt4,0,0,0,0,0,0,0
