GroupID,Segment,LSM,WC.Total
claude_prompt1_false-presuppositions85_3,1,0.51,231
claude_prompt1_false-presuppositions85_4,1,0.63,243
claude_prompt1_false-presuppositions85_5,1,0.64,231
claude_prompt2_false-presuppositions85_1,1,0.64,194
claude_prompt2_false-presuppositions85_2,1,0.87,227
claude_prompt2_false-presuppositions85_3,1,0.55,232
claude_prompt2_false-presuppositions85_4,1,0.79,257
claude_prompt2_false-presuppositions85_5,1,0.57,247
claude_prompt3_false-presuppositions85_1,1,0.77,164
claude_prompt3_false-presuppositions85_2,1,0.73,232
claude_prompt3_false-presuppositions85_3,1,0.52,227
claude_prompt3_false-presuppositions85_4,1,0.75,246
claude_prompt3_false-presuppositions85_5,1,0.56,240
claude_prompt4_false-presuppositions85_1,1,0.74,196
claude_prompt4_false-presuppositions85_2,1,0.72,224
claude_prompt4_false-presuppositions85_3,1,0.57,227
claude_prompt4_false-presuppositions85_4,1,0.70,253
claude_prompt4_false-presuppositions85_5,1,0.52,236
claude_prompt0_false-presuppositions86_1,1,0.51,222
claude_prompt0_false-presuppositions86_2,1,0.39,198
claude_prompt0_false-presuppositions86_3,1,0.37,235
claude_prompt0_false-presuppositions86_4,1,0.37,238
claude_prompt0_false-presuppositions86_5,1,0.40,248
claude_prompt1_false-presuppositions86_1,1,0.58,166
claude_prompt1_false-presuppositions86_2,1,0.36,217
claude_prompt1_false-presuppositions86_3,1,0.44,231
claude_prompt1_false-presuppositions86_4,1,0.38,234
claude_prompt1_false-presuppositions86_5,1,0.43,254
claude_prompt2_false-presuppositions86_1,1,0.42,196
claude_prompt2_false-presuppositions86_2,1,0.38,231
claude_prompt2_false-presuppositions86_3,1,0.43,246
claude_prompt2_false-presuppositions86_4,1,0.43,246
claude_prompt2_false-presuppositions86_5,1,0.48,231
claude_prompt3_false-presuppositions86_1,1,0.66,173
claude_prompt3_false-presuppositions86_2,1,0.43,230
claude_prompt3_false-presuppositions86_3,1,0.38,251
claude_prompt3_false-presuppositions86_4,1,0.41,243
claude_prompt3_false-presuppositions86_5,1,0.42,247
claude_prompt4_false-presuppositions86_1,1,0.42,201
claude_prompt4_false-presuppositions86_2,1,0.42,237
claude_prompt4_false-presuppositions86_3,1,0.45,238
claude_prompt4_false-presuppositions86_4,1,0.45,244
claude_prompt4_false-presuppositions86_5,1,0.50,242
claude_prompt0_false-presuppositions87_1,1,0.80,172
claude_prompt0_false-presuppositions87_2,1,0.52,178
claude_prompt0_false-presuppositions87_3,1,0.62,168
claude_prompt0_false-presuppositions87_4,1,0.65,168
claude_prompt0_false-presuppositions87_5,1,0.78,163
claude_prompt1_false-presuppositions87_1,1,0.72,200
claude_prompt1_false-presuppositions87_2,1,0.62,217
claude_prompt1_false-presuppositions87_3,1,0.64,190
claude_prompt1_false-presuppositions87_4,1,0.71,189
claude_prompt1_false-presuppositions87_5,1,0.62,170
claude_prompt2_false-presuppositions87_1,1,0.83,210
claude_prompt2_false-presuppositions87_2,1,0.63,222
claude_prompt2_false-presuppositions87_3,1,0.58,194
claude_prompt2_false-presuppositions87_4,1,0.65,178
claude_prompt2_false-presuppositions87_5,1,0.79,182
claude_prompt3_false-presuppositions87_1,1,0.74,208
claude_prompt3_false-presuppositions87_2,1,0.55,212
claude_prompt3_false-presuppositions87_3,1,0.64,203
claude_prompt3_false-presuppositions87_4,1,0.74,163
claude_prompt3_false-presuppositions87_5,1,0.76,174
claude_prompt4_false-presuppositions87_1,1,0.80,195
claude_prompt4_false-presuppositions87_2,1,0.65,197
claude_prompt4_false-presuppositions87_3,1,0.63,192
claude_prompt4_false-presuppositions87_4,1,0.70,181
claude_prompt4_false-presuppositions87_5,1,0.64,181
claude_prompt0_false-presuppositions88_1,1,0.54,190
claude_prompt0_false-presuppositions88_2,1,0.54,227
claude_prompt0_false-presuppositions88_3,1,0.47,245
claude_prompt0_false-presuppositions88_4,1,0.57,239
claude_prompt0_false-presuppositions88_5,1,0.69,223
claude_prompt1_false-presuppositions88_1,1,0.49,199
claude_prompt1_false-presuppositions88_2,1,0.53,215
claude_prompt1_false-presuppositions88_3,1,0.40,239
claude_prompt1_false-presuppositions88_4,1,0.70,246
claude_prompt1_false-presuppositions88_5,1,0.83,255
claude_prompt2_false-presuppositions88_1,1,0.49,192
claude_prompt2_false-presuppositions88_2,1,0.56,215
claude_prompt2_false-presuppositions88_3,1,0.47,240
claude_prompt2_false-presuppositions88_4,1,0.58,248
claude_prompt2_false-presuppositions88_5,1,0.71,252
claude_prompt3_false-presuppositions88_1,1,0.50,166
claude_prompt3_false-presuppositions88_2,1,0.69,202
claude_prompt3_false-presuppositions88_3,1,0.55,231
claude_prompt3_false-presuppositions88_4,1,0.62,255
claude_prompt3_false-presuppositions88_5,1,0.83,242
claude_prompt4_false-presuppositions88_1,1,0.56,160
claude_prompt4_false-presuppositions88_2,1,0.60,221
claude_prompt4_false-presuppositions88_3,1,0.50,234
claude_prompt4_false-presuppositions88_4,1,0.61,250
claude_prompt4_false-presuppositions88_5,1,0.68,244
claude_prompt0_false-presuppositions89_1,1,0.60,171
claude_prompt0_false-presuppositions89_2,1,0.57,231
claude_prompt0_false-presuppositions89_3,1,0.46,233
claude_prompt0_false-presuppositions89_4,1,0.40,236
claude_prompt0_false-presuppositions89_5,1,0.51,222
claude_prompt1_false-presuppositions89_1,1,0.62,186
claude_prompt1_false-presuppositions89_2,1,0.61,226
claude_prompt1_false-presuppositions89_3,1,0.47,218
claude_prompt1_false-presuppositions89_4,1,0.44,213
claude_prompt1_false-presuppositions89_5,1,0.54,216
claude_prompt2_false-presuppositions89_1,1,0.55,245
claude_prompt2_false-presuppositions89_2,1,0.66,225
claude_prompt2_false-presuppositions89_3,1,0.52,228
claude_prompt2_false-presuppositions89_4,1,0.48,233
claude_prompt2_false-presuppositions89_5,1,0.56,240
claude_prompt3_false-presuppositions89_1,1,0.58,175
claude_prompt3_false-presuppositions89_2,1,0.50,218
claude_prompt3_false-presuppositions89_3,1,0.41,212
claude_prompt3_false-presuppositions89_4,1,0.52,230
claude_prompt3_false-presuppositions89_5,1,0.47,217
claude_prompt4_false-presuppositions89_1,1,0.53,243
claude_prompt4_false-presuppositions89_2,1,0.65,250
claude_prompt4_false-presuppositions89_3,1,0.55,246
claude_prompt4_false-presuppositions89_4,1,0.50,254
claude_prompt4_false-presuppositions89_5,1,0.60,247
claude_prompt0_false-presuppositions9_1,1,0.46,147
claude_prompt0_false-presuppositions9_2,1,0.47,195
claude_prompt0_false-presuppositions9_3,1,0.38,196
claude_prompt0_false-presuppositions9_4,1,0.62,195
claude_prompt0_false-presuppositions9_5,1,0.43,183
claude_prompt1_false-presuppositions9_1,1,0.35,167
claude_prompt1_false-presuppositions9_2,1,0.55,173
claude_prompt1_false-presuppositions9_3,1,0.42,176
claude_prompt1_false-presuppositions9_4,1,0.50,193
claude_prompt1_false-presuppositions9_5,1,0.51,174
claude_prompt2_false-presuppositions9_1,1,0.45,173
claude_prompt2_false-presuppositions9_2,1,0.56,216
claude_prompt2_false-presuppositions9_3,1,0.55,209
claude_prompt2_false-presuppositions9_4,1,0.61,221
claude_prompt2_false-presuppositions9_5,1,0.52,197
claude_prompt3_false-presuppositions9_1,1,0.38,150
claude_prompt3_false-presuppositions9_2,1,0.45,202
claude_prompt3_false-presuppositions9_3,1,0.46,204
claude_prompt3_false-presuppositions9_4,1,0.48,219
claude_prompt3_false-presuppositions9_5,1,0.47,224
claude_prompt4_false-presuppositions9_1,1,0.35,167
claude_prompt4_false-presuppositions9_2,1,0.56,202
claude_prompt4_false-presuppositions9_3,1,0.47,196
claude_prompt4_false-presuppositions9_4,1,0.54,203
claude_prompt4_false-presuppositions9_5,1,0.49,204
claude_prompt0_false-presuppositions90_1,1,0.38,181
claude_prompt0_false-presuppositions90_2,1,0.67,212
claude_prompt0_false-presuppositions90_3,1,0.39,222
claude_prompt0_false-presuppositions90_4,1,0.61,221
claude_prompt0_false-presuppositions90_5,1,0.68,245
claude_prompt1_false-presuppositions90_1,1,0.26,142
claude_prompt1_false-presuppositions90_2,1,0.66,227
claude_prompt1_false-presuppositions90_3,1,0.44,221
claude_prompt1_false-presuppositions90_4,1,0.58,218
claude_prompt1_false-presuppositions90_5,1,0.65,215
claude_prompt2_false-presuppositions90_1,1,0.27,208
claude_prompt2_false-presuppositions90_2,1,0.69,223
claude_prompt2_false-presuppositions90_3,1,0.51,227
claude_prompt2_false-presuppositions90_4,1,0.59,243
claude_prompt2_false-presuppositions90_5,1,0.67,229
claude_prompt3_false-presuppositions90_1,1,0.37,191
claude_prompt3_false-presuppositions90_2,1,0.65,211
claude_prompt3_false-presuppositions90_3,1,0.39,223
claude_prompt3_false-presuppositions90_4,1,0.60,228
claude_prompt3_false-presuppositions90_5,1,0.66,239
claude_prompt4_false-presuppositions90_1,1,0.30,183
claude_prompt4_false-presuppositions90_2,1,0.66,211
claude_prompt4_false-presuppositions90_3,1,0.44,216
claude_prompt4_false-presuppositions90_4,1,0.58,230
claude_prompt4_false-presuppositions90_5,1,0.65,224
claude_prompt0_false-presuppositions91_1,1,0.45,192
claude_prompt0_false-presuppositions91_2,1,0.43,229
claude_prompt0_false-presuppositions91_3,1,0.63,213
claude_prompt0_false-presuppositions91_4,1,0.68,239
claude_prompt0_false-presuppositions91_5,1,0.76,226
claude_prompt1_false-presuppositions91_1,1,0.43,169
claude_prompt1_false-presuppositions91_2,1,0.41,225
claude_prompt1_false-presuppositions91_3,1,0.60,225
claude_prompt1_false-presuppositions91_4,1,0.51,229
claude_prompt1_false-presuppositions91_5,1,0.58,225
claude_prompt2_false-presuppositions91_1,1,0.46,155
claude_prompt2_false-presuppositions91_2,1,0.45,199
claude_prompt2_false-presuppositions91_3,1,0.67,210
claude_prompt2_false-presuppositions91_4,1,0.57,243
claude_prompt2_false-presuppositions91_5,1,0.60,229
claude_prompt3_false-presuppositions91_1,1,0.43,150
claude_prompt3_false-presuppositions91_2,1,0.48,199
claude_prompt3_false-presuppositions91_3,1,0.66,205
claude_prompt3_false-presuppositions91_4,1,0.53,219
claude_prompt3_false-presuppositions91_5,1,0.59,213
claude_prompt4_false-presuppositions91_1,1,0.51,159
claude_prompt4_false-presuppositions91_2,1,0.45,215
claude_prompt4_false-presuppositions91_3,1,0.67,212
claude_prompt4_false-presuppositions91_4,1,0.57,215
claude_prompt4_false-presuppositions91_5,1,0.63,224
claude_prompt0_false-presuppositions92_1,1
claude_prompt0_false-presuppositions92_2,1,0.66,209
claude_prompt0_false-presuppositions92_3,1,0.51,215
claude_prompt0_false-presuppositions92_4,1,0.71,250
claude_prompt0_false-presuppositions92_5,1,0.63,222
claude_prompt1_false-presuppositions92_1,1
claude_prompt1_false-presuppositions92_2,1,0.74,223
claude_prompt1_false-presuppositions92_3,1,0.53,237
claude_prompt1_false-presuppositions92_4,1,0.75,256
claude_prompt1_false-presuppositions92_5,1,0.80,223
claude_prompt2_false-presuppositions92_1,1
claude_prompt2_false-presuppositions92_2,1,0.76,233
claude_prompt2_false-presuppositions92_3,1,0.54,249
claude_prompt2_false-presuppositions92_4,1,0.78,268
claude_prompt2_false-presuppositions92_5,1,0.72,229
claude_prompt3_false-presuppositions92_1,1
claude_prompt3_false-presuppositions92_2,1,0.75,207
claude_prompt3_false-presuppositions92_3,1,0.53,210
claude_prompt3_false-presuppositions92_4,1,0.75,240
claude_prompt3_false-presuppositions92_5,1,0.67,194
claude_prompt4_false-presuppositions92_1,1
claude_prompt4_false-presuppositions92_2,1,0.74,200
claude_prompt4_false-presuppositions92_3,1,0.52,238
claude_prompt4_false-presuppositions92_4,1,0.79,251
claude_prompt4_false-presuppositions92_5,1,0.74,198
claude_prompt0_false-presuppositions93_1,1,0.69,212
claude_prompt0_false-presuppositions93_2,1,0.69,234
claude_prompt0_false-presuppositions93_3,1,0.73,239
claude_prompt0_false-presuppositions93_4,1,0.55,265
claude_prompt0_false-presuppositions93_5,1,0.66,253
claude_prompt1_false-presuppositions93_1,1,0.67,205
claude_prompt1_false-presuppositions93_2,1,0.64,227
claude_prompt1_false-presuppositions93_3,1,0.80,249
claude_prompt1_false-presuppositions93_4,1,0.62,259
claude_prompt1_false-presuppositions93_5,1,0.66,259
claude_prompt2_false-presuppositions93_1,1,0.69,198
claude_prompt2_false-presuppositions93_2,1,0.65,224
claude_prompt2_false-presuppositions93_3,1,0.82,247
claude_prompt2_false-presuppositions93_4,1,0.64,252
claude_prompt2_false-presuppositions93_5,1,0.60,251
claude_prompt3_false-presuppositions93_1,1,0.71,200
claude_prompt3_false-presuppositions93_2,1,0.70,222
claude_prompt3_false-presuppositions93_3,1,0.79,234
claude_prompt3_false-presuppositions93_4,1,0.62,236
claude_prompt3_false-presuppositions93_5,1,0.58,255
claude_prompt4_false-presuppositions93_1,1,0.73,214
claude_prompt4_false-presuppositions93_2,1,0.68,226
claude_prompt4_false-presuppositions93_3,1,0.78,249
claude_prompt4_false-presuppositions93_4,1,0.67,256
claude_prompt4_false-presuppositions93_5,1,0.67,260
claude_prompt0_false-presuppositions94_1,1,0.56,176
claude_prompt0_false-presuppositions94_2,1,0.50,225
claude_prompt0_false-presuppositions94_3,1,0.68,239
claude_prompt0_false-presuppositions94_4,1,0.64,261
claude_prompt0_false-presuppositions94_5,1,0.65,247
claude_prompt1_false-presuppositions94_1,1,0.61,175
claude_prompt1_false-presuppositions94_2,1,0.53,224
claude_prompt1_false-presuppositions94_3,1,0.66,235
claude_prompt1_false-presuppositions94_4,1,0.77,251
claude_prompt1_false-presuppositions94_5,1,0.69,254
claude_prompt2_false-presuppositions94_1,1,0.75,183
claude_prompt2_false-presuppositions94_2,1,0.61,214
claude_prompt2_false-presuppositions94_3,1,0.72,238
claude_prompt2_false-presuppositions94_4,1,0.68,247
claude_prompt2_false-presuppositions94_5,1,0.80,252
claude_prompt3_false-presuppositions94_1,1,0.57,181
claude_prompt3_false-presuppositions94_2,1,0.46,221
claude_prompt3_false-presuppositions94_3,1,0.54,237
claude_prompt3_false-presuppositions94_4,1,0.70,239
claude_prompt3_false-presuppositions94_5,1,0.68,253
claude_prompt4_false-presuppositions94_1,1,0.66,169
claude_prompt4_false-presuppositions94_2,1,0.59,231
claude_prompt4_false-presuppositions94_3,1,0.66,230
claude_prompt4_false-presuppositions94_4,1,0.75,232
claude_prompt4_false-presuppositions94_5,1,0.77,238
claude_prompt0_false-presuppositions95_1,1,0.54,163
claude_prompt0_false-presuppositions95_2,1,0.44,228
claude_prompt0_false-presuppositions95_3,1,0.47,246
claude_prompt0_false-presuppositions95_4,1,0.44,251
claude_prompt0_false-presuppositions95_5,1,0.64,234
claude_prompt1_false-presuppositions95_1,1,0.58,168
claude_prompt1_false-presuppositions95_2,1,0.44,221
claude_prompt1_false-presuppositions95_3,1,0.52,238
claude_prompt1_false-presuppositions95_4,1,0.46,249
claude_prompt1_false-presuppositions95_5,1,0.68,257
claude_prompt2_false-presuppositions95_1,1,0.61,173
claude_prompt2_false-presuppositions95_2,1,0.51,219
claude_prompt2_false-presuppositions95_3,1,0.50,239
claude_prompt2_false-presuppositions95_4,1,0.58,233
claude_prompt2_false-presuppositions95_5,1,0.70,237
claude_prompt3_false-presuppositions95_1,1,0.56,174
claude_prompt3_false-presuppositions95_2,1,0.45,249
claude_prompt3_false-presuppositions95_3,1,0.50,245
claude_prompt3_false-presuppositions95_4,1,0.50,253
claude_prompt3_false-presuppositions95_5,1,0.54,256
claude_prompt4_false-presuppositions95_1,1,0.62,158
claude_prompt4_false-presuppositions95_2,1,0.54,225
claude_prompt4_false-presuppositions95_3,1,0.55,233
claude_prompt4_false-presuppositions95_4,1,0.55,243
claude_prompt4_false-presuppositions95_5,1,0.57,235
claude_prompt0_false-presuppositions96_1,1,0.63,210
claude_prompt0_false-presuppositions96_2,1,0.49,206
claude_prompt0_false-presuppositions96_3,1,0.68,236
claude_prompt0_false-presuppositions96_4,1,0.74,244
claude_prompt0_false-presuppositions96_5,1,0.69,238
claude_prompt1_false-presuppositions96_1,1,0.52,230
claude_prompt1_false-presuppositions96_2,1,0.62,217
claude_prompt1_false-presuppositions96_3,1,0.70,231
claude_prompt1_false-presuppositions96_4,1,0.77,217
claude_prompt1_false-presuppositions96_5,1,0.73,219
claude_prompt2_false-presuppositions96_1,1,0.62,245
claude_prompt2_false-presuppositions96_2,1,0.59,227
claude_prompt2_false-presuppositions96_3,1,0.70,215
claude_prompt2_false-presuppositions96_4,1,0.68,245
claude_prompt2_false-presuppositions96_5,1,0.70,236
claude_prompt3_false-presuppositions96_1,1,0.57,202
claude_prompt3_false-presuppositions96_2,1,0.57,213
claude_prompt3_false-presuppositions96_3,1,0.59,215
claude_prompt3_false-presuppositions96_4,1,0.67,228
claude_prompt3_false-presuppositions96_5,1,0.59,228
claude_prompt4_false-presuppositions96_1,1,0.59,240
claude_prompt4_false-presuppositions96_2,1,0.55,228
claude_prompt4_false-presuppositions96_3,1,0.68,242
claude_prompt4_false-presuppositions96_4,1,0.76,252
claude_prompt4_false-presuppositions96_5,1,0.66,237
claude_prompt0_false-presuppositions97_1,1
claude_prompt0_false-presuppositions97_2,1,0.36,173
claude_prompt0_false-presuppositions97_3,1,0.50,182
claude_prompt0_false-presuppositions97_4,1,0.47,213
claude_prompt0_false-presuppositions97_5,1,0.45,220
claude_prompt1_false-presuppositions97_1,1
claude_prompt1_false-presuppositions97_2,1,0.43,183
claude_prompt1_false-presuppositions97_3,1,0.52,160
claude_prompt1_false-presuppositions97_4,1,0.46,182
claude_prompt1_false-presuppositions97_5,1,0.51,188
claude_prompt2_false-presuppositions97_1,1
claude_prompt2_false-presuppositions97_2,1,0.39,177
claude_prompt2_false-presuppositions97_3,1,0.50,178
claude_prompt2_false-presuppositions97_4,1,0.50,178
claude_prompt2_false-presuppositions97_5,1,0.52,197
claude_prompt3_false-presuppositions97_1,1
claude_prompt3_false-presuppositions97_2,1,0.50,124
