GroupID,Segment,Person.1,Person.2,LSM,WC.Person.1,WC.Person.2
deepseek-r1_prompt2_false-presuppositions2_2,1,human,agent,0.58,19,254
deepseek-r1_prompt2_false-presuppositions2_3,1,human,agent,0.54,19,309
deepseek-r1_prompt2_false-presuppositions2_4,1,human,agent,0.59,22,312
deepseek-r1_prompt2_false-presuppositions2_5,1,human,agent,0.62,25,334
deepseek-r1_prompt3_false-presuppositions2_1,1,human,agent,0.50,13,170
deepseek-r1_prompt3_false-presuppositions2_2,1,human,agent,0.42,19,224
deepseek-r1_prompt3_false-presuppositions2_3,1,human,agent,0.47,19,254
deepseek-r1_prompt3_false-presuppositions2_4,1,human,agent,0.50,22,296
deepseek-r1_prompt3_false-presuppositions2_5,1,human,agent,0.53,25,272
deepseek-r1_prompt4_false-presuppositions2_1,1,human,agent,0.58,13,152
deepseek-r1_prompt4_false-presuppositions2_2,1,human,agent,0.56,19,240
deepseek-r1_prompt4_false-presuppositions2_3,1,human,agent,0.62,19,258
deepseek-r1_prompt4_false-presuppositions2_4,1,human,agent,0.64,22,274
deepseek-r1_prompt4_false-presuppositions2_5,1,human,agent,0.58,25,271
deepseek-r1_prompt0_false-presuppositions20_1,1,human,agent,0.60,18,203
deepseek-r1_prompt0_false-presuppositions20_2,1,human,agent,0.61,26,257
deepseek-r1_prompt0_false-presuppositions20_3,1,human,agent,0.56,25,288
deepseek-r1_prompt0_false-presuppositions20_4,1,human,agent,0.73,31,301
deepseek-r1_prompt0_false-presuppositions20_5,1,human,agent,0.59,30,279
deepseek-r1_prompt1_false-presuppositions20_1,1,human,agent,0.47,18,208
deepseek-r1_prompt1_false-presuppositions20_2,1,human,agent,0.60,26,237
deepseek-r1_prompt1_false-presuppositions20_3,1,human,agent,0.46,25,270
deepseek-r1_prompt1_false-presuppositions20_4,1,human,agent,0.78,31,262
deepseek-r1_prompt1_false-presuppositions20_5,1,human,agent,0.59,30,271
deepseek-r1_prompt2_false-presuppositions20_1,1,human,agent,0.55,18,217
deepseek-r1_prompt2_false-presuppositions20_2,1,human,agent,0.59,26,255
deepseek-r1_prompt2_false-presuppositions20_3,1,human,agent,0.50,25,264
deepseek-r1_prompt2_false-presuppositions20_4,1,human,agent,0.79,31,288
deepseek-r1_prompt2_false-presuppositions20_5,1,human,agent,0.67,30,298
deepseek-r1_prompt3_false-presuppositions20_1,1,human,agent,0.56,18,242
deepseek-r1_prompt3_false-presuppositions20_2,1,human,agent,0.58,26,230
deepseek-r1_prompt3_false-presuppositions20_3,1,human,agent,0.36,25,253
deepseek-r1_prompt3_false-presuppositions20_4,1,human,agent,0.74,31,268
deepseek-r1_prompt3_false-presuppositions20_5,1,human,agent,0.57,30,267
deepseek-r1_prompt4_false-presuppositions20_1,1,human,agent,0.60,18,132
deepseek-r1_prompt4_false-presuppositions20_2,1,human,agent,0.57,26,185
deepseek-r1_prompt4_false-presuppositions20_3,1,human,agent,0.47,25,221
deepseek-r1_prompt4_false-presuppositions20_4,1,human,agent,0.82,31,236
deepseek-r1_prompt4_false-presuppositions20_5,1,human,agent,0.57,30,243
deepseek-r1_prompt0_false-presuppositions200_1,1,human,agent,0.68,28,290
deepseek-r1_prompt0_false-presuppositions200_2,1,human,agent,0.42,21,211
deepseek-r1_prompt0_false-presuppositions200_3,1,human,agent,0.53,27,247
deepseek-r1_prompt0_false-presuppositions200_4,1,human,agent,0.67,29,242
deepseek-r1_prompt0_false-presuppositions200_5,1,human,agent,0.44,26,248
deepseek-r1_prompt1_false-presuppositions200_1,1,human,agent,0.79,28,290
deepseek-r1_prompt1_false-presuppositions200_2,1,human,agent,0.34,21,199
deepseek-r1_prompt1_false-presuppositions200_3,1,human,agent,0.54,27,259
deepseek-r1_prompt1_false-presuppositions200_4,1,human,agent,0.73,29,252
deepseek-r1_prompt1_false-presuppositions200_5,1,human,agent,0.46,26,246
deepseek-r1_prompt2_false-presuppositions200_1,1,human,agent,0.58,28,321
deepseek-r1_prompt2_false-presuppositions200_2,1,human,agent,0.50,21,222
deepseek-r1_prompt2_false-presuppositions200_3,1,human,agent,0.62,27,305
deepseek-r1_prompt2_false-presuppositions200_4,1,human,agent,0.67,29,303
deepseek-r1_prompt2_false-presuppositions200_5,1,human,agent,0.41,26,325
deepseek-r1_prompt3_false-presuppositions200_1,1,human,agent,0.47,28,326
deepseek-r1_prompt3_false-presuppositions200_2,1,human,agent,0.36,21,250
deepseek-r1_prompt3_false-presuppositions200_3,1,human,agent,0.47,27,264
deepseek-r1_prompt3_false-presuppositions200_4,1,human,agent,0.66,29,293
deepseek-r1_prompt3_false-presuppositions200_5,1,human,agent,0.40,26,248
deepseek-r1_prompt4_false-presuppositions200_1,1,human,agent,0.56,28,159
deepseek-r1_prompt4_false-presuppositions200_2,1,human,agent,0.43,21,249
deepseek-r1_prompt4_false-presuppositions200_3,1,human,agent,0.59,27,295
deepseek-r1_prompt4_false-presuppositions200_4,1,human,agent,0.64,29,272
deepseek-r1_prompt4_false-presuppositions200_5,1,human,agent,0.52,26,292
deepseek-r1_prompt0_false-presuppositions21_1,1,human,agent,0.44,11,241
deepseek-r1_prompt0_false-presuppositions21_2,1,human,agent,0.32,16,262
deepseek-r1_prompt0_false-presuppositions21_3,1,human,agent,0.48,16,300
deepseek-r1_prompt0_false-presuppositions21_4,1,human,agent,0.46,16,319
deepseek-r1_prompt0_false-presuppositions21_5,1,human,agent,0.43,16,292
deepseek-r1_prompt1_false-presuppositions21_1,1,human,agent,0.57,11,258
deepseek-r1_prompt1_false-presuppositions21_2,1,human,agent,0.33,16,255
deepseek-r1_prompt1_false-presuppositions21_3,1,human,agent,0.41,16,248
deepseek-r1_prompt1_false-presuppositions21_4,1,human,agent,0.42,16,274
deepseek-r1_prompt1_false-presuppositions21_5,1,human,agent,0.47,16,301
deepseek-r1_prompt2_false-presuppositions21_1,1,human,agent,0.41,11,107
deepseek-r1_prompt2_false-presuppositions21_2,1,human,agent,0.42,16,256
deepseek-r1_prompt2_false-presuppositions21_3,1,human,agent,0.41,16,263
deepseek-r1_prompt2_false-presuppositions21_4,1,human,agent,0.50,16,280
deepseek-r1_prompt2_false-presuppositions21_5,1,human,agent,0.46,16,296
deepseek-r1_prompt3_false-presuppositions21_1,1,human,agent,0.55,11,250
deepseek-r1_prompt3_false-presuppositions21_2,1,human,agent,0.36,16,273
deepseek-r1_prompt3_false-presuppositions21_3,1,human,agent,0.34,16,300
deepseek-r1_prompt3_false-presuppositions21_4,1,human,agent,0.40,16,313
deepseek-r1_prompt3_false-presuppositions21_5,1,human,agent,0.45,16,314
deepseek-r1_prompt4_false-presuppositions21_1,1,human,agent,0.47,11,124
deepseek-r1_prompt4_false-presuppositions21_2,1,human,agent,0.39,16,245
deepseek-r1_prompt4_false-presuppositions21_3,1,human,agent,0.37,16,301
deepseek-r1_prompt4_false-presuppositions21_4,1,human,agent,0.43,16,276
deepseek-r1_prompt4_false-presuppositions21_5,1,human,agent,0.41,16,275
deepseek-r1_prompt0_false-presuppositions22_1,1,human,agent,0.32,15,248
deepseek-r1_prompt0_false-presuppositions22_2,1,human,agent,0.50,18,221
deepseek-r1_prompt0_false-presuppositions22_3,1,human,agent,0.60,22,225
deepseek-r1_prompt0_false-presuppositions22_4,1,human,agent,0.68,28,206
deepseek-r1_prompt0_false-presuppositions22_5,1,human,agent,0.50,20,234
deepseek-r1_prompt1_false-presuppositions22_1,1,human,agent,0.36,15,226
deepseek-r1_prompt1_false-presuppositions22_2,1,human,agent,0.49,18,232
deepseek-r1_prompt1_false-presuppositions22_3,1,human,agent,0.61,22,242
deepseek-r1_prompt1_false-presuppositions22_4,1,human,agent,0.70,28,208
deepseek-r1_prompt1_false-presuppositions22_5,1,human,agent,0.46,20,241
deepseek-r1_prompt2_false-presuppositions22_1,1,human,agent,0.43,15,153
deepseek-r1_prompt2_false-presuppositions22_2,1,human,agent,0.53,18,214
deepseek-r1_prompt2_false-presuppositions22_3,1,human,agent,0.76,22,221
deepseek-r1_prompt2_false-presuppositions22_4,1,human,agent,0.76,28,234
deepseek-r1_prompt2_false-presuppositions22_5,1,human,agent,0.53,20,275
deepseek-r1_prompt3_false-presuppositions22_1,1,human,agent,0.35,15,259
deepseek-r1_prompt3_false-presuppositions22_2,1,human,agent,0.50,18,243
deepseek-r1_prompt3_false-presuppositions22_3,1,human,agent,0.66,22,231
deepseek-r1_prompt3_false-presuppositions22_4,1,human,agent,0.66,28,269
deepseek-r1_prompt3_false-presuppositions22_5,1,human,agent,0.46,20,261
deepseek-r1_prompt4_false-presuppositions22_1,1,human,agent,0.49,15,145
deepseek-r1_prompt4_false-presuppositions22_2,1,human,agent,0.46,18,234
deepseek-r1_prompt4_false-presuppositions22_3,1,human,agent,0.65,22,223
deepseek-r1_prompt4_false-presuppositions22_4,1,human,agent,0.70,28,240
deepseek-r1_prompt4_false-presuppositions22_5,1,human,agent,0.49,20,265
deepseek-r1_prompt0_false-presuppositions23_1,1,human,agent,0.43,14,196
deepseek-r1_prompt0_false-presuppositions23_2,1,human,agent,0.41,21,233
deepseek-r1_prompt0_false-presuppositions23_3,1,human,agent,0.38,18,267
deepseek-r1_prompt0_false-presuppositions23_4,1,human,agent,0.59,32,245
deepseek-r1_prompt0_false-presuppositions23_5,1,human,agent,0.52,28,289
deepseek-r1_prompt1_false-presuppositions23_1,1,human,agent,0.36,14,215
deepseek-r1_prompt1_false-presuppositions23_2,1,human,agent,0.45,21,245
deepseek-r1_prompt1_false-presuppositions23_3,1,human,agent,0.36,18,276
deepseek-r1_prompt1_false-presuppositions23_4,1,human,agent,0.54,32,253
deepseek-r1_prompt1_false-presuppositions23_5,1,human,agent,0.53,28,271
deepseek-r1_prompt2_false-presuppositions23_1,1,human,agent,0.40,14,146
deepseek-r1_prompt2_false-presuppositions23_2,1,human,agent,0.49,21,239
deepseek-r1_prompt2_false-presuppositions23_3,1,human,agent,0.38,18,249
deepseek-r1_prompt2_false-presuppositions23_4,1,human,agent,0.59,32,291
deepseek-r1_prompt2_false-presuppositions23_5,1,human,agent,0.54,28,308
deepseek-r1_prompt3_false-presuppositions23_1,1,human,agent,0.30,14,185
deepseek-r1_prompt3_false-presuppositions23_2,1,human,agent,0.48,21,263
deepseek-r1_prompt3_false-presuppositions23_3,1,human,agent,0.36,18,237
deepseek-r1_prompt3_false-presuppositions23_4,1,human,agent,0.56,32,263
deepseek-r1_prompt3_false-presuppositions23_5,1,human,agent,0.46,28,285
deepseek-r1_prompt4_false-presuppositions23_1,1,human,agent,0.47,14,115
deepseek-r1_prompt4_false-presuppositions23_2,1,human,agent,0.56,21,242
deepseek-r1_prompt4_false-presuppositions23_3,1,human,agent,0.37,18,264
deepseek-r1_prompt4_false-presuppositions23_4,1,human,agent,0.51,32,252
deepseek-r1_prompt4_false-presuppositions23_5,1,human,agent,0.60,28,282
deepseek-r1_prompt0_false-presuppositions24_1,1,human,agent,0.41,12,257
deepseek-r1_prompt0_false-presuppositions24_2,1,human,agent,0.34,21,218
deepseek-r1_prompt0_false-presuppositions24_3,1,human,agent,0.63,24,240
deepseek-r1_prompt0_false-presuppositions24_4,1,human,agent,0.57,31,274
deepseek-r1_prompt0_false-presuppositions24_5,1,human,agent,0.48,27,261
deepseek-r1_prompt1_false-presuppositions24_1,1,human,agent,0.41,12,303
deepseek-r1_prompt1_false-presuppositions24_2,1,human,agent,0.30,21,239
deepseek-r1_prompt1_false-presuppositions24_3,1,human,agent,0.58,24,227
deepseek-r1_prompt1_false-presuppositions24_4,1,human,agent,0.55,31,242
deepseek-r1_prompt1_false-presuppositions24_5,1,human,agent,0.45,27,273
deepseek-r1_prompt2_false-presuppositions24_1,1,human,agent,0.57,12,187
deepseek-r1_prompt2_false-presuppositions24_2,1,human,agent,0.39,21,216
deepseek-r1_prompt2_false-presuppositions24_3,1,human,agent,0.58,24,268
deepseek-r1_prompt2_false-presuppositions24_4,1,human,agent,0.66,31,303
deepseek-r1_prompt2_false-presuppositions24_5,1,human,agent,0.60,27,330
deepseek-r1_prompt3_false-presuppositions24_1,1,human,agent,0.64,12,218
deepseek-r1_prompt3_false-presuppositions24_2,1,human,agent,0.28,21,235
deepseek-r1_prompt3_false-presuppositions24_3,1,human,agent,0.58,24,242
deepseek-r1_prompt3_false-presuppositions24_4,1,human,agent,0.56,31,305
deepseek-r1_prompt3_false-presuppositions24_5,1,human,agent,0.42,27,282
deepseek-r1_prompt4_false-presuppositions24_1,1,human,agent,0.50,12,184
deepseek-r1_prompt4_false-presuppositions24_2,1,human,agent,0.32,21,264
deepseek-r1_prompt4_false-presuppositions24_3,1,human,agent,0.57,24,278
deepseek-r1_prompt4_false-presuppositions24_4,1,human,agent,0.61,31,294
deepseek-r1_prompt4_false-presuppositions24_5,1,human,agent,0.56,27,320
deepseek-r1_prompt0_false-presuppositions25_1,1,human,agent,0.23,13,204
deepseek-r1_prompt0_false-presuppositions25_2,1,human,agent,0.56,20,233
deepseek-r1_prompt0_false-presuppositions25_3,1,human,agent,0.42,15,281
deepseek-r1_prompt0_false-presuppositions25_4,1,human,agent,0.56,21,308
deepseek-r1_prompt0_false-presuppositions25_5,1,human,agent,0.50,21,281
deepseek-r1_prompt1_false-presuppositions25_1,1,human,agent,0.24,13,259
deepseek-r1_prompt1_false-presuppositions25_2,1,human,agent,0.58,20,236
deepseek-r1_prompt1_false-presuppositions25_3,1,human,agent,0.42,15,245
deepseek-r1_prompt1_false-presuppositions25_4,1,human,agent,0.61,21,269
deepseek-r1_prompt1_false-presuppositions25_5,1,human,agent,0.63,21,282
deepseek-r1_prompt2_false-presuppositions25_1,1,human,agent,0.32,13,145
deepseek-r1_prompt2_false-presuppositions25_2,1,human,agent,0.61,20,259
deepseek-r1_prompt2_false-presuppositions25_3,1,human,agent,0.43,15,288
deepseek-r1_prompt2_false-presuppositions25_4,1,human,agent,0.60,21,301
deepseek-r1_prompt2_false-presuppositions25_5,1,human,agent,0.64,21,324
deepseek-r1_prompt3_false-presuppositions25_1,1,human,agent,0.37,13,213
deepseek-r1_prompt3_false-presuppositions25_2,1,human,agent,0.51,20,225
deepseek-r1_prompt3_false-presuppositions25_3,1,human,agent,0.36,15,243
deepseek-r1_prompt3_false-presuppositions25_4,1,human,agent,0.58,21,250
deepseek-r1_prompt3_false-presuppositions25_5,1,human,agent,0.51,21,254
deepseek-r1_prompt4_false-presuppositions25_1,1,human,agent,0.29,13,134
deepseek-r1_prompt4_false-presuppositions25_2,1,human,agent,0.57,20,208
deepseek-r1_prompt4_false-presuppositions25_3,1,human,agent,0.45,15,241
deepseek-r1_prompt4_false-presuppositions25_4,1,human,agent,0.55,21,256
deepseek-r1_prompt4_false-presuppositions25_5,1,human,agent,0.62,21,245
deepseek-r1_prompt0_false-presuppositions26_1,1,human,agent,0.45,16,291
deepseek-r1_prompt0_false-presuppositions26_2,1,human,agent,0.58,23,237
deepseek-r1_prompt0_false-presuppositions26_3,1,human,agent,0.62,20,260
deepseek-r1_prompt0_false-presuppositions26_4,1,human,agent,0.51,26,281
deepseek-r1_prompt0_false-presuppositions26_5,1,human,agent,0.50,28,264
deepseek-r1_prompt1_false-presuppositions26_1,1,human,agent,0.46,16,285
deepseek-r1_prompt1_false-presuppositions26_2,1,human,agent,0.65,23,278
deepseek-r1_prompt1_false-presuppositions26_3,1,human,agent,0.65,20,304
deepseek-r1_prompt1_false-presuppositions26_4,1,human,agent,0.48,26,288
deepseek-r1_prompt1_false-presuppositions26_5,1,human,agent,0.58,28,268
deepseek-r1_prompt2_false-presuppositions26_1,1,human,agent,0.55,16,140
deepseek-r1_prompt2_false-presuppositions26_2,1,human,agent,0.68,23,253
deepseek-r1_prompt2_false-presuppositions26_3,1,human,agent,0.73,20,310
deepseek-r1_prompt2_false-presuppositions26_4,1,human,agent,0.62,26,330
deepseek-r1_prompt2_false-presuppositions26_5,1,human,agent,0.48,28,292
deepseek-r1_prompt3_false-presuppositions26_1,1,human,agent,0.40,16,223
deepseek-r1_prompt3_false-presuppositions26_2,1,human,agent,0.47,23,258
deepseek-r1_prompt3_false-presuppositions26_3,1,human,agent,0.52,20,287
deepseek-r1_prompt3_false-presuppositions26_4,1,human,agent,0.50,26,287
deepseek-r1_prompt3_false-presuppositions26_5,1,human,agent,0.50,28,280
deepseek-r1_prompt4_false-presuppositions26_1,1,human,agent,0.59,16,104
deepseek-r1_prompt4_false-presuppositions26_2,1,human,agent,0.59,23,242
deepseek-r1_prompt4_false-presuppositions26_3,1,human,agent,0.61,20,293
deepseek-r1_prompt4_false-presuppositions26_4,1,human,agent,0.57,26,320
deepseek-r1_prompt4_false-presuppositions26_5,1,human,agent,0.50,28,319
deepseek-r1_prompt0_false-presuppositions27_1,1,human,agent,0.51,21,226
deepseek-r1_prompt0_false-presuppositions27_2,1,human,agent,0.78,22,246
deepseek-r1_prompt0_false-presuppositions27_3,1,human,agent,0.70,21,292
deepseek-r1_prompt0_false-presuppositions27_4,1,human,agent,0.44,21,264
deepseek-r1_prompt0_false-presuppositions27_5,1,human,agent,0.30,13,226
deepseek-r1_prompt1_false-presuppositions27_1,1,human,agent,0.46,21,226
deepseek-r1_prompt1_false-presuppositions27_2,1,human,agent,0.66,22,253
deepseek-r1_prompt1_false-presuppositions27_3,1,human,agent,0.66,21,253
deepseek-r1_prompt1_false-presuppositions27_4,1,human,agent,0.54,21,270
deepseek-r1_prompt1_false-presuppositions27_5,1,human,agent,0.25,13,238
deepseek-r1_prompt2_false-presuppositions27_1,1,human,agent,0.50,21,207
deepseek-r1_prompt2_false-presuppositions27_2,1,human,agent,0.71,22,267
deepseek-r1_prompt2_false-presuppositions27_3,1,human,agent,0.73,21,287
deepseek-r1_prompt2_false-presuppositions27_4,1,human,agent,0.60,21,305
deepseek-r1_prompt2_false-presuppositions27_5,1,human,agent,0.33,13,266
deepseek-r1_prompt3_false-presuppositions27_1,1,human,agent,0.62,21,180
deepseek-r1_prompt3_false-presuppositions27_2,1,human,agent,0.62,22,244
deepseek-r1_prompt3_false-presuppositions27_3,1,human,agent,0.65,21,274
deepseek-r1_prompt3_false-presuppositions27_4,1,human,agent,0.47,21,264
deepseek-r1_prompt3_false-presuppositions27_5,1,human,agent,0.32,13,258
deepseek-r1_prompt4_false-presuppositions27_1,1,human,agent,0.51,21,154
deepseek-r1_prompt4_false-presuppositions27_2,1,human,agent,0.72,22,266
deepseek-r1_prompt4_false-presuppositions27_3,1,human,agent,0.67,21,279
deepseek-r1_prompt4_false-presuppositions27_4,1,human,agent,0.48,21,321
deepseek-r1_prompt4_false-presuppositions27_5,1,human,agent,0.35,13,300
deepseek-r1_prompt0_false-presuppositions28_1,1
deepseek-r1_prompt0_false-presuppositions28_2,1,human,agent,0.67,27,279
deepseek-r1_prompt0_false-presuppositions28_3,1,human,agent,0.68,20,269
deepseek-r1_prompt0_false-presuppositions28_4,1,human,agent,0.78,31,280
deepseek-r1_prompt0_false-presuppositions28_5,1,human,agent,0.46,26,284
deepseek-r1_prompt1_false-presuppositions28_1,1
deepseek-r1_prompt1_false-presuppositions28_2,1,human,agent,0.66,27,286
deepseek-r1_prompt1_false-presuppositions28_3,1,human,agent,0.62,20,300
deepseek-r1_prompt1_false-presuppositions28_4,1,human,agent,0.83,31,303
deepseek-r1_prompt1_false-presuppositions28_5,1,human,agent,0.49,26,267
deepseek-r1_prompt2_false-presuppositions28_1,1
deepseek-r1_prompt2_false-presuppositions28_2,1,human,agent,0.67,27,242
deepseek-r1_prompt2_false-presuppositions28_3,1,human,agent,0.70,20,283
deepseek-r1_prompt2_false-presuppositions28_4,1,human,agent,0.78,31,284
deepseek-r1_prompt2_false-presuppositions28_5,1,human,agent,0.45,26,292
deepseek-r1_prompt3_false-presuppositions28_1,1
deepseek-r1_prompt3_false-presuppositions28_2,1,human,agent,0.68,27,278
